datetime	cnt	tL	X	Y	Z	tP8
2016-10-22 12:00:00	2.8333333333333335	25.02508333333333	-19.036	-8.577	1.548	1.9069383333333332e-06
2016-10-22 13:00:00	2.3333333333333335	25.993416666666665	-19.036	-8.577	1.548	2.0284408333333334e-06
2016-10-22 14:00:00	2.4166666666666665	26.09766666666667	-19.036	-8.577	1.548	1.6874475e-06
2016-10-22 15:00:00	2.3333333333333335	25.58425	-19.036	-8.577	1.548	3.03928e-06
2016-10-22 16:00:00	2.3333333333333335	24.72458333333333	-19.036	-8.577	1.548	2.2825858333333334e-06
2016-10-22 17:00:00	2.272727272727273	23.730363636363634	-19.036	-8.577	1.5479999999999998	2.778376818181818e-06
2016-10-22 18:00:00	2.3333333333333335	22.732583333333334	-19.036	-8.577	1.548	3.7663976666666664e-06
2016-10-22 19:00:00	2.4166666666666665	21.798166666666663	-19.036	-8.577	1.548	1.68289425e-06
2016-10-22 20:00:00	2.3333333333333335	20.964000000000002	-19.036	-8.577	1.548	2.6972200833333336e-06
2016-10-22 21:00:00	2.3333333333333335	20.236166666666666	-19.036	-8.577	1.548	1.8519383333333336e-06
2016-10-22 22:00:00	2.3333333333333335	19.606416666666664	-19.036	-8.577	1.548	2.1150891666666668e-06
2016-10-22 23:00:00	2.3333333333333335	19.07316666666667	-19.036	-8.577	1.548	2.7503366666666666e-06
2016-10-23 00:00:00	2.3333333333333335	18.624416666666665	-19.036	-8.577	1.548	2.0464324999999997e-06
2016-10-23 01:00:00	2.3333333333333335	18.244083333333332	-19.036	-8.577	1.548	2.1319876666666666e-06
2016-10-23 02:00:00	2.3333333333333335	17.931166666666666	-19.036	-8.577	1.548	2.828816666666667e-06
2016-10-23 03:00:00	2.3333333333333335	17.67125	-19.036	-8.577	1.548	2.4807574166666667e-06
2016-10-23 04:00:00	2.3333333333333335	17.458333333333332	-19.036	-8.577	1.548	2.051195e-06
2016-10-23 05:00:00	2.4166666666666665	17.286833333333334	-19.036	-8.577	1.548	3.0931466666666663e-06
2016-10-23 06:00:00	2.3333333333333335	17.149416666666667	-19.036	-8.577	1.548	1.7677551666666664e-06
2016-10-23 07:00:00	2.75	17.04375	-19.036	-8.577	1.548	3.6127800000000002e-06
2016-10-23 08:00:00	3.3333333333333335	16.964166666666667	-19.036	-8.577	1.548	1.4939425e-06
2016-10-23 09:00:00	3.3333333333333335	16.90791666666667	-19.036	-8.577	1.548	1.5059241666666667e-06
2016-10-23 10:00:00	3.3333333333333335	16.872	-19.036	-8.577	1.548	1.513635e-06
2016-10-23 11:00:00	3.3333333333333335	16.854166666666668	-19.036	-8.577	1.548	1.6329558333333334e-06
2016-10-23 12:00:00	3.3333333333333335	16.852166666666665	-19.036	-8.577	1.548	1.2755758333333335e-06
2016-10-23 13:00:00	3.3333333333333335	16.863666666666667	-19.036	-8.577	1.548	1.8268019166666666e-06
2016-10-23 14:00:00	3.3333333333333335	16.887833333333333	-19.036	-8.577	1.548	2.2955675e-06
2016-10-23 15:00:00	3.3333333333333335	16.922916666666666	-19.036	-8.577	1.548	2.9566125000000002e-06
2016-10-23 16:00:00	3.3333333333333335	16.96775	-19.036	-8.577	1.548	2.1081183333333334e-06
2016-10-23 17:00:00	3.3333333333333335	17.021083333333333	-19.036	-8.577	1.548	1.6554006666666665e-06
2016-10-23 18:00:00	3.3333333333333335	17.082416666666667	-19.036	-8.577	1.548	2.179575e-06
2016-10-23 19:00:00	3.3333333333333335	17.150833333333335	-19.036	-8.577	1.548	2.6338333333333335e-06
2016-10-23 20:00:00	3.3333333333333335	17.225416666666668	-19.036	-8.577	1.548	1.5730941666666668e-06
2016-10-23 21:00:00	3.3333333333333335	17.30575	-19.036	-8.577	1.548	1.6120141666666667e-06
2016-10-23 22:00:00	3.3333333333333335	17.391166666666667	-19.036	-8.577	1.548	2.1992700000000003e-06
2016-10-23 23:00:00	2.3333333333333335	17.481166666666667	-19.036	-8.577	1.548	3.0634333333333336e-06
2016-10-24 00:00:00	2.4166666666666665	17.575	-19.036	-8.577	1.548	1.7333525e-06
2016-10-24 01:00:00	2.3333333333333335	17.673333333333332	-19.036	-8.577	1.548	2.4707341666666666e-06
2016-10-24 02:00:00	2.3333333333333335	17.774833333333333	-19.036	-8.577	1.548	1.9206166666666666e-06
2016-10-24 03:00:00	2.3333333333333335	17.879083333333334	-19.036	-8.577	1.548	1.2550721666666667e-06
2016-10-24 04:00:00	2.3333333333333335	17.9865	-19.036	-8.577	1.548	2.088207e-06
2016-10-24 05:00:00	2.3333333333333335	18.096500000000002	-19.036	-8.577	1.548	1.4603911666666666e-06
2016-10-24 06:00:00	3.0	18.208833333333335	-19.036	-8.577	1.548	2.3387025e-06
2016-10-24 07:00:00	3.3333333333333335	18.322916666666668	-19.036	-8.577	1.548	3.167945e-06
2016-10-24 08:00:00	3.3333333333333335	18.439333333333334	-19.036	-8.577	1.548	2.7835483333333337e-06
2016-10-24 09:00:00	3.3333333333333335	18.557583333333334	-19.036	-8.577	1.548	2.2349591666666667e-06
2016-10-24 10:00:00	3.3333333333333335	18.677416666666666	-19.036	-8.577	1.548	1.3783308333333332e-06
2016-10-24 11:00:00	3.3333333333333335	18.798666666666666	-19.036	-8.577	1.548	2.2865266666666666e-06
2016-10-24 12:00:00	3.3333333333333335	18.921333333333333	-19.036	-8.577	1.548	1.9345738333333332e-06
2016-10-24 13:00:00	3.3333333333333335	19.045333333333332	-19.036	-8.577	1.548	2.185058583333333e-06
2016-10-24 14:00:00	3.3333333333333335	19.17025	-19.036	-8.577	1.548	2.0995075e-06
2016-10-24 15:00:00	3.3333333333333335	19.296333333333333	-19.036	-8.577	1.548	3.6272233333333337e-06
2016-10-24 16:00:00	3.3333333333333335	19.42325	-19.036	-8.577	1.548	1.7666935833333334e-06
2016-10-24 17:00:00	3.3333333333333335	19.551166666666667	-19.036	-8.577	1.548	2.324338583333333e-06
2016-10-24 18:00:00	3.3333333333333335	19.68	-19.036	-8.577	1.548	1.8908925e-06
2016-10-24 19:00:00	3.3333333333333335	19.809583333333332	-19.036	-8.577	1.548	2.5770241666666664e-06
2016-10-24 20:00:00	3.3333333333333335	19.939666666666668	-19.036	-8.577	1.548	2.1425502499999998e-06
2016-10-24 21:00:00	3.3333333333333335	20.070416666666667	-19.036	-8.577	1.548	2.107675e-06
2016-10-24 22:00:00	3.3333333333333335	20.201833333333333	-19.036	-8.577	1.548	1.8199125e-06
2016-10-24 23:00:00	3.3333333333333335	20.33375	-19.036	-8.577	1.548	3.020485833333333e-06
2016-10-25 00:00:00	3.0833333333333335	20.466333333333335	-19.036	-8.577	1.548	2.19961425e-06
