2004,127,10,848,5,10,0
2004,127,11,669,7,8,0
2004,127,12,655,15,11,0
2004,127,13,854,17,7,1
2004,127,14,1291,8,13,0
2004,127,15,1431,28,11,0
2004,127,16,1433,11,8,1
2004,127,17,1197,15,11,0
2004,127,18,770,23,8,0
2004,127,19,966,24,7,2
2004,127,20,727,16,9,0
2004,127,21,648,13,13,0
2004,127,22,837,6,14,1
2004,127,23,1269,27,11,0
2004,128,0,1622,18,9,0
2004,128,1,1394,11,6,1
2004,128,2,813,14,12,1
2004,128,3,886,7,12,0
2004,128,4,1116,23,8,0
2004,128,5,805,7,6,0
2004,128,6,927,19,10,0
2004,128,7,678,2,14,0
2004,128,8,757,18,6,0
2004,128,9,660,8,13,0
2004,128,10,988,13,12,0
2004,128,11,803,10,10,0
2004,128,12,813,13,9,4
2004,128,13,750,9,9,0
2004,128,14,978,11,10,0
2004,128,15,555,10,13,0
2004,128,16,1041,21,11,2
2004,128,17,1108,18,4,0
2004,128,18,1276,13,13,0
2004,128,19,1256,20,12,1
2004,128,20,680,3,5,0
2004,128,21,700,8,8,0
2004,128,22,669,10,14,1
2004,128,23,920,11,7,0
2004,129,0,719,8,13,0
2004,129,1,1065,12,8,1
2004,129,2,759,13,8,0
2004,129,3,604,8,8,0
2004,129,4,946,28,15,0
2004,129,5,913,10,4,1
2004,129,6,1109,9,11,0
2004,129,7,1375,20,12,0
2004,129,8,90,1,11,2
2004,129,9,83,2,6,2
2004,129,10,62,2,13,0
2004,129,11,61,3,14,0
2004,129,12,65,3,9,0
