Decimal,Hex Time,SCET,SSR-A-SBE,SSR-A-DBE,SSR-B-SBE,SSR-B-DBE,,
1485948004,5891C464,2005-032T10,21,0,7,0,,
1485951604,5891D274,2005-032T11,20,1,7,0,,
1486077604,5893BEA4,2005-033T22,9,0,7,0,,
1486088404,5893E8D4,2005-034T01,9,0,7,0,,
1486092004,5893F6E4,2005-034T02,7,0,7,0,,
1486102804,58942114,2005-034T05,12,0,7,0,,
1486131604,58949194,2005-034T13,19,0,7,0,,
1486185604,58956484,2005-035T04,28,0,7,0,,
1486228804,58960D44,2005-035T16,28,0,7,0,,
1486347604,5897DD54,2005-037T01,25,0,7,0,,
1486394404,58989424,2005-037T14,16,0,7,0,,
1486423204,589904A4,2005-037T22,8,0,7,0,,
1486441204,58994AF4,2005-038T03,7,0,7,0,,
1486470004,5899BB74,2005-038T11,27,0,7,0,,
1486545604,589AE2C4,2005-039T08,27,0,7,0,,
1486614004,589BEDF4,2005-040T03,24,0,7,0,,
1486653604,589C88A4,2005-040T14,45,1,7,0,,
1486711204,589D69A4,2005-041T06,49,0,7,0,,
1486786804,589E90F4,2005-042T03,25,0,7,0,,
1486794004,589EAD14,2005-042T05,31,0,7,0,,
1486815604,589F0174,2005-042T11,59,0,7,0,,
1486844404,589F71F4,2005-042T19,128,0,7,0,,
1486851604,589F8E14,2005-042T21,188,2,7,0,,
1486894804,58A036D4,2005-043T09,70,0,7,0,,
1487006404,58A1EAC4,2005-044T16,83,0,7,0,,
1487074804,58A2F5F4,2005-045T11,15,0,7,0,,
1487085604,58A32024,2005-045T14,15,0,7,0,,
1487107204,58A37484,2005-045T20,48,0,7,0,,
1487161204,58A44774,2005-046T11,16,0,7,0,,
1487244004,58A58AE4,2005-047T10,7,0,7,0,,
1487362804,58A75AF4,2005-048T19,16,0,7,0,,
1487467204,58A8F2C4,2005-050T00,84,2,7,0,,
1487488804,58A94724,2005-050T06,63,1,7,0,,
1487506804,58A98D74,2005-050T11,25,0,7,0,,
1487542804,58AA1A14,2005-050T21,37,0,7,0,,
1487596804,58AAED04,2005-051T12,18,0,7,0,,
1487780404,58ADBA34,2005-053T15,14,0,7,0,,
1487784004,58ADC844,2005-053T16,21,0,7,0,,
1487888404,58AF6014,2005-054T21,27,0,7,0,,
1487913604,58AFC284,2005-055T04,28,1,7,0,,
1487938804,58B024F4,2005-055T11,23,0,7,0,,
1487960404,58B07954,2005-055T17,35,0,7,0,,
1487971204,58B0A384,2005-055T20,98,2,7,0,,
1487982004,58B0CDB4,2005-055T23,110,4,7,1,,
1488014404,58B14C44,2005-056T08,208,4,7,0,,
1488046804,58B1CAD4,2005-056T17,134,3,7,0,,
1488054004,58B1E6F4,2005-056T19,138,0,7,0,,
1488086404,58B26584,2005-057T04,276,3,7,0,,
1488100804,58B29DC4,2005-057T08,361,11,7,0,,
1488154804,58B370B4,2005-057T23,84,1,7,1,,
1488298804,58B5A334,2005-059T15,38,0,7,0,,
1488313204,58B5DB74,2005-059T19,37,0,7,0,,
1488338404,58B63DE4,2005-060T02,32,0,7,0,,
1488352804,58B67624,2005-060T06,39,0,7,0,,
1488385204,58B6F4B4,2005-060T15,159,10,7,0,,
1488417604,58B77344,2005-061T00,41,1,7,0,,
1488486004,58B87E74,2005-061T19,111,0,7,0,,
1488514804,58B8EEF4,2005-062T03,377,5,7,0,,
1488525604,58B91924,2005-062T06,189,7,7,0,,
1488608404,58BA5C94,2005-063T05,315,7,7,0,,
1488612004,58BA6AA4,2005-063T06,337,6,7,0,,
1488637204,58BACD14,2005-063T13,45,1,7,1,,
1488644404,58BAE934,2005-063T15,128,2,7,0,,
1488709204,58BBE654,2005-064T09,256,9,7,0,,
1488712804,58BBF464,2005-064T10,272,4,7,0,,
1488784804,58BD0DA4,2005-065T06,222,6,7,0,,
1488810004,58BD7014,2005-065T13,280,5,7,0,,
1488864004,58BE4304,2005-066T04,291,1,7,0,,
1488878404,58BE7B44,2005-066T08,175,6,7,0,,
1488882004,58BE8954,2005-066T09,207,4,7,0,,
1488900004,58BECFA4,2005-066T14,901,18,7,1,,
1488914404,58BF07E4,2005-066T18,959,7,7,0,,
1488921604,58BF2404,2005-066T20,85,4,7,1,,
1488925204,58BF3214,2005-066T21,542,16,7,0,,
1488964804,58BFCCC4,2005-067T08,414,11,7,0,,
1488986404,58C02124,2005-067T14,102,4,7,0,,
1489040404,58C0F414,2005-068T05,269,2,7,0,,
1489126804,58C24594,2005-069T05,81,0,7,1,,
1489141204,58C27DD4,2005-069T09,18,0,7,0,,
1489144804,58C28BE4,2005-069T10,31,1,7,0,,
1489166404,58C2E044,2005-069T16,34,0,7,0,,
1489213204,58C39714,2005-070T05,250,6,7,0,,
1489375204,58C60FE4,2005-072T02,364,8,7,0,,
1489382404,58C62C04,2005-072T04,374,9,7,0,,
1489422004,58C6C6B4,2005-072T15,68,1,7,0,,
1489447204,58C72924,2005-072T22,303,2,7,0,,
1489616404,58C9BE14,2005-074T21,96,2,7,0,,
1489641604,58CA2084,2005-075T04,601,8,7,0,,
1489670404,58CA9104,2005-075T12,190,4,7,0,,
1489710004,58CB2BB4,2005-075T23,218,13,7,1,,
1489857604,58CD6C44,2005-077T16,300,12,7,0,,
1489951204,58CED9E4,2005-078T18,43,1,7,0,,
1489976404,58CF3C54,2005-079T01,80,8,7,0,,
1490127604,58D18AF4,2005-080T19,403,8,7,0,,
1490163604,58D21794,2005-081T05,244,6,7,1,,
1490268004,58D3AF64,2005-082T10,129,2,7,0,,
1490271604,58D3BD74,2005-082T11,138,4,7,0,,
1490365204,58D52B14,2005-083T13,40,0,7,1,,
1490433604,58D63644,2005-084T08,617,1,7,0,,
1490473204,58D6D0F4,2005-084T19,23,0,7,0,,
1490484004,58D6FB24,2005-084T22,16,0,7,0,,
1490494804,58D72554,2005-085T01,45,0,7,0,,
1490541604,58D7DC24,2005-085T14,257,4,7,0,,
1490556004,58D81464,2005-085T18,210,6,7,0,,
1490696404,58DA38D4,2005-087T09,207,1,7,0,,
1490768404,58DB5214,2005-088T05,348,12,7,0,,
1490811604,58DBFAD4,2005-088T17,368,8,7,0,,
1490847604,58DC8774,2005-089T03,267,6,7,0,,
1490887204,58DD2224,2005-089T14,279,9,7,0,,
1490905204,58DD6874,2005-089T19,312,5,7,0,,
1490919604,58DDA0B4,2005-089T23,518,7,7,0,,
1490948404,58DE1134,2005-090T07,268,7,7,0,,
1490977204,58DE81B4,2005-090T15,69,3,7,0,,
1490980804,58DE8FC4,2005-090T16,178,4,7,0,,
1491009604,58DF0044,2005-091T00,265,5,7,0,,
1491013204,58DF0E54,2005-091T01,140,0,7,0,,
1491052804,58DFA904,2005-091T12,19,0,7,0,,
1491186004,58E1B154,2005-093T01,3,0,7,0,,
1491196804,58E1DB84,2005-093T04,18,0,7,0,,
1491236404,58E27634,2005-093T15,29,0,7,0,,
1491250804,58E2AE74,2005-093T19,15,0,7,0,,
1491283204,58E32D04,2005-094T04,59,0,7,0,,
1491344404,58E41C14,2005-094T21,229,2,7,0,,
1491376804,58E49AA4,2005-095T06,223,4,7,1,,
1491528004,58E6E944,2005-097T00,40,0,7,0,,
1491546004,58E72F94,2005-097T05,19,0,7,1,,
1491657604,58E8E384,2005-098T12,1284,5,7,0,,
1491668404,58E90DB4,2005-098T15,1083,10,7,0,,
1491693604,58E97024,2005-098T22,1307,11,7,0,,
1491715204,58E9C484,2005-099T04,784,10,7,0,,
1491733204,58EA0AD4,2005-099T09,615,3,7,2,,
1491740404,58EA26F4,2005-099T11,459,0,7,0,,
1491765604,58EA8964,2005-099T18,554,7,7,0,,
1491780004,58EAC1A4,2005-099T22,480,9,7,0,,
1491790804,58EAEBD4,2005-100T01,317,4,7,1,,
1491808804,58EB3224,2005-100T06,185,3,7,0,,
1491855604,58EBE8F4,2005-100T19,428,10,7,1,,
1491862804,58EC0514,2005-100T21,238,6,7,0,,
1491884404,58EC5974,2005-101T03,210,6,7,0,,
1491902404,58EC9FC4,2005-101T08,167,1,7,0,,
1491913204,58ECC9F4,2005-101T11,225,4,7,0,,
1491934804,58ED1E54,2005-101T17,100,2,7,1,,
1491978004,58EDC714,2005-102T05,38,0,7,0,,
1491988804,58EDF144,2005-102T08,49,3,7,0,,
1492068004,58EF26A4,2005-103T06,53,1,7,0,,
1492158004,58F08634,2005-104T07,71,0,7,0,,
1492186804,58F0F6B4,2005-104T15,116,2,7,0,,
1492312804,58F2E2E4,2005-106T02,88,1,7,0,,
1492388404,58F40A34,2005-106T23,22,4,7,0,,
1492420804,58F488C4,2005-107T08,23,0,7,0,,
1492478404,58F569C4,2005-108T00,36,0,7,0,,
1492482004,58F577D4,2005-108T01,41,0,7,0,,
1492561204,58F6AD34,2005-108T23,18,0,7,0,,
1492600804,58F747E4,2005-109T10,28,0,7,0,,
1492622404,58F79C44,2005-109T16,37,0,7,0,,
1492687204,58F89964,2005-110T10,275,4,7,0,,
1492734004,58F95034,2005-110T23,363,8,7,0,,
1492820404,58FAA1B4,2005-111T23,35,0,7,0,,
1492845604,58FB0424,2005-112T06,57,0,7,1,,
1492863604,58FB4A74,2005-112T11,51,2,7,0,,
1492888804,58FBACE4,2005-112T18,193,4,7,0,,
1492906804,58FBF334,2005-112T23,438,7,7,0,,
1492996804,58FD52C4,2005-114T00,82,0,7,0,,
1493025604,58FDC344,2005-114T08,195,5,7,1,,
1493054404,58FE33C4,2005-114T16,133,4,7,0,,
1493058004,58FE41D4,2005-114T17,279,5,7,1,,
1493166004,58FFE7B4,2005-115T23,138,2,7,0,,
1493180404,59001FF4,2005-116T03,204,4,7,0,,
1493288404,5901C5D4,2005-117T09,128,1,7,0,,
1493374804,59031754,2005-118T09,90,0,7,1,,
1493439604,59041474,2005-119T03,27,0,7,0,,
1493443204,59042284,2005-119T04,27,0,7,1,,
1493500804,59050384,2005-119T20,25,0,7,0,,
1493551204,5905C864,2005-120T10,13,0,7,0,,
1493580004,5.91E+09,2005-120T18,21,0,7,0,,
1493601604,59068D44,2005-121T00,181,2,7,0,,
1493641204,590727F4,2005-121T11,43,1,7,0,,
1493731204,59088784,2005-122T12,84,0,7,0,,
1493763604,59090614,2005-122T21,105,0,7,0,,
1493778004,5.91E+58,2005-123T01,21,0,7,0,,
1493803204,5909A0C4,2005-123T08,36,0,7,0,,
1493828404,590A0334,2005-123T15,13,0,7,0,,
1493954404,590BEF64,2005-125T02,19,1,7,0,,
1493961604,590C0B84,2005-125T04,18,1,7,0,,
1494004804,590CB444,2005-125T16,6,0,7,0,,
1494030004,590D16B4,2005-125T23,6,0,7,0,,
1494076804,590DCD84,2005-126T12,22,0,7,0,,
1494123604,590E8454,2005-127T01,18,0,7,0,,
1494166804,590F2D14,2005-127T13,27,0,7,0,,
1494238804,59104654,2005-128T09,18,0,7,0,,
1494249604,59107084,2005-128T12,22,0,7,0,,
1494256804,59108CA4,2005-128T14,25,0,7,0,,
1494415204,5912F764,2005-130T10,27,0,7,0,,
1494433204,59133DB4,2005-130T15,23,1,7,0,,
1494487204,591410A4,2005-131T06,23,0,7,0,,
1494505204,591456F4,2005-131T11,27,0,7,0,,
1494606004,5915E0B4,2005-132T15,34,0,7,0,,
1494613204,5915FCD4,2005-132T17,20,0,7,0,,
1494616804,59160AE4,2005-132T18,34,0,7,0,,
1494674404,5916EBE4,2005-133T10,43,0,7,0,,
1494681604,59170804,2005-133T12,51,0,7,0,,
1494739204,5917E904,2005-134T04,163,3,7,2,,
1494750004,59181334,2005-134T07,118,1,7,1,,
1494764404,59184B74,2005-134T11,116,1,7,0,,
1494886804,591A2994,2005-135T21,12,0,7,0,,
1494951604,591B26B4,2005-136T15,11,0,7,0,,
1494973204,591B7B14,2005-136T21,18,0,7,0,,
1494980404,591B9734,2005-136T23,17,0,7,0,,
1495066804,591CE8B4,2005-137T23,25,1,7,0,,
1495077604,591D12E4,2005-138T02,22,0,7,0,,
1495106404,591D8364,2005-138T10,25,0,7,0,,
1495171204,591E8084,2005-139T04,14,0,7,0,,
1495279204,59202664,2005-140T10,14,0,7,0,,
1495333204,5920F954,2005-141T01,14,0,7,2,,
1495362004,592169D4,2005-141T09,18,1,7,1,,
1495448404,5922BB54,2005-142T09,20,0,7,0,,
1495473604,59231DC4,2005-142T16,24,0,7,0,,
1495527604,5923F0B4,2005-143T07,21,0,7,0,,
1495686004,59265B74,2005-145T03,28,0,7,0,,
1495704004,5926A1C4,2005-145T08,39,0,7,0,,
1495765204,592790D4,2005-146T01,12,0,7,0,,
1495815604,592855B4,2005-146T15,15,0,7,0,,
1495826404,59287FE4,2005-146T18,14,0,7,0,,
1495833604,59289C04,2005-146T20,24,1,7,0,,
1495905604,5929B544,2005-147T16,28,0,7,0,,
1495920004,5929ED84,2005-147T20,18,0,7,0,,
1496028004,592B9364,2005-149T02,15,1,7,0,,
1496074804,592C4A34,2005-149T15,9,0,7,0,,
1496157604,592D8DA4,2005-150T14,16,0,7,0,,
1496179204,592DE204,2005-150T20,12,0,7,0,,
1496215204,592E6EA4,2005-151T06,25,0,7,0,,
1496222404,592E8AC4,2005-151T08,25,0,7,0,,
1496251204,592EFB44,2005-151T16,34,0,7,0,,
1496301604,592FC024,2005-152T06,28,0,7,1,,
1496337604,59304CC4,2005-152T16,8,0,7,0,,
1496344804,5.93E+09,2005-152T18,20,0,7,0,,
1496434804,5931C874,2005-153T19,16,0,7,1,,
1496496004,5932B784,2005-154T12,18,1,7,0,,
1496550004,59338A74,2005-155T03,12,0,7,0,,
1496553604,59339884,2005-155T04,26,0,7,0,,
1496564404,5933C2B4,2005-155T07,17,0,7,0,,
1496582404,59340904,2005-155T12,24,0,7,0,,
1496593204,59343334,2005-155T15,18,0,7,0,,
1496607604,59346B74,2005-155T19,18,0,7,0,,
1496643604,5934F814,2005-156T05,21,0,7,1,,
1496704804,5935E724,2005-156T22,8,0,7,0,,
1496755204,5936AC04,2005-157T12,29,0,7,0,,
1496776804,59370064,2005-157T18,17,0,7,0,,
1496816404,59379B14,2005-158T05,25,0,7,1,,
1496848804,593819A4,2005-158T14,24,0,7,2,,
1496852404,593827B4,2005-158T15,30,0,7,0,,
1496856004,593835C4,2005-158T16,29,0,7,0,,
1496877604,59388A24,2005-158T22,22,0,7,0,,
1496978404,593A13E4,2005-160T02,24,0,7,0,,
1497010804,593A9274,2005-160T11,15,0,7,0,,
1497014404,593AA084,2005-160T12,17,0,7,0,,
1497050404,593B2D24,2005-160T22,24,0,7,0,,
1497061204,593B5754,2005-161T01,22,2,7,0,,
1497090004,593BC7D4,2005-161T09,40,1,7,0,,
1497151204,593CB6E4,2005-162T02,28,0,7,0,,
1497244804,593E2484,2005-163T04,12,0,7,0,,
1497259204,593E5CC4,2005-163T08,11,0,7,0,,
1497324004,593F59E4,2005-164T02,11,1,7,0,,
1497378004,59402CD4,2005-164T17,16,0,7,0,,
1497388804,59405704,2005-164T20,16,0,7,0,,
1497468004,59418C64,2005-165T18,19,0,7,0,,
1497482404,5941C4A4,2005-165T22,23,1,7,0,,
1497568804,59431624,2005-166T22,13,0,7,0,,
1497644404,59443D74,2005-167T19,14,0,7,0,,
1497655204,594467A4,2005-167T22,11,0,7,0,,
1497666004,594491D4,2005-168T01,28,0,7,0,,
1497669604,59449FE4,2005-168T02,42,0,7,0,,
1497723604,594572D4,2005-168T17,10,0,7,0,,
1497792004,5.95E+08,2005-169T12,12,0,7,1,,
1497853204,59476D14,2005-170T05,15,0,7,0,,
1497860404,59478934,2005-170T07,15,0,7,0,,
1498029604,594A1E24,2005-172T06,22,0,7,0,,
1498137604,594BC404,2005-173T12,14,0,7,0,,
1498202404,594CC124,2005-174T06,25,0,7,0,,
1498249204,594D77F4,2005-174T19,31,0,7,0,,
1498357204,594F1DD4,2005-176T01,39,0,7,1,,
1498368004,594F4804,2005-176T04,37,0,7,0,,
1498465204,5950C3B4,2005-177T07,15,0,7,0,,
1498468804,5950D1C4,2005-177T08,18,0,7,0,,
1498526404,5951B2C4,2005-178T00,15,0,7,0,,
1498584004,595293C4,2005-178T16,29,0,7,0,,
1498587604,5952A1D4,2005-178T17,27,0,7,0,,
1498612804,59530444,2005-179T00,28,0,7,0,,
1498706404,5.95E+09,2005-180T02,9,0,7,0,,
1498717204,59549C14,2005-180T05,10,0,7,0,,
1498854004,5956B274,2005-181T19,28,0,7,0,,
1498980004,59589EA4,2005-183T06,19,0,7,0,,
1499116804,595AB504,2005-184T20,17,0,7,0,,
1499181604,595BB224,2005-185T14,16,0,7,0,,
1499188804,595BCE44,2005-185T16,21,0,7,0,,
1499232004,595C7704,2005-186T04,21,0,7,0,,
1499300404,595D8234,2005-186T23,23,0,7,0,,
1499314804,595DBA74,2005-187T03,57,0,7,0,,
1499372404,595E9B74,2005-187T19,34,0,7,0,,
1499548804,59614C84,2005-189T20,18,0,7,0,,
1499552404,59615A94,2005-189T21,17,0,7,0,,
1499620804,596265C4,2005-190T16,20,0,7,0,,
1499692804,59637F04,2005-191T12,30,0,7,0,,
1499764804,59649844,2005-192T08,31,0,7,0,,
1499797204,596516D4,2005-192T17,24,0,7,0,,
1499840404,5965BF94,2005-193T05,120,0,7,0,,
1500096004,5969A604,2005-196T04,29,0,7,0,,
1500182404,596AF784,2005-197T04,25,0,7,0,,
1500265204,596C3AF4,2005-198T03,26,0,7,0,,
1500268804,596C4904,2005-198T04,20,0,7,0,,
1500362404,596DB6A4,2005-199T06,12,0,7,0,,
1500470404,596F5C84,2005-200T12,17,0,7,0,,
1500582004,59711074,2005-201T19,30,1,7,0,,
1500628804,5971C744,2005-202T08,26,0,7,0,,
1500636004,5971E364,2005-202T10,25,0,7,0,,
1500690004,5972B654,2005-203T01,23,0,7,0,,
1500754804,5973B374,2005-203T19,27,0,7,0,,
1500776404,597407D4,2005-204T01,29,1,7,0,,
1500805204,59747854,2005-204T09,21,0,7,0,,
1500812404,59749474,2005-204T11,28,0,7,0,,
1501057204,597850B4,2005-207T07,14,0,7,0,,
1501104004,59790784,2005-207T20,19,0,7,0,,
1501161604,5979E884,2005-208T12,12,0,7,0,,
1501240804,597B1DE4,2005-209T10,35,1,7,0,,
1501305604,597C1B04,2005-210T04,26,0,7,1,,
1501366804,597D0A14,2005-210T21,13,0,7,0,,
1501478404,597EBE04,2005-212T04,18,0,7,0,,
1501489204,597EE834,2005-212T07,16,0,7,0,,
1501593604,59808004,2005-213T12,20,0,7,1,,
1501629604,59810CA4,2005-213T22,10,0,7,0,,
1501665604,59819944,2005-214T08,10,0,7,0,,
1501680004,5981D184,2005-214T12,10,0,7,0,,
1501705204,598233F4,2005-214T19,23,1,7,2,,
1501737604,5982B284,2005-215T04,21,0,7,0,,
1501795204,59839384,2005-215T20,29,0,7,0,,
1501950004,5985F034,2005-217T15,18,0,7,0,,
1502050804,598779F4,2005-218T19,17,0,7,0,,
1502133604,5988BD64,2005-219T18,16,0,7,0,,
1502216404,598A00D4,2005-220T17,50,0,7,0,,
1502292004,598B2824,2005-221T14,36,0,7,0,,
1502382004,598C87B4,2005-222T15,125,1,7,0,,
1502472004,598DE744,2005-223T16,29,0,7,0,,
1502482804,598E1174,2005-223T19,26,0,7,0,,
1502515204,598E9004,2005-224T04,24,0,7,0,,
1502544004,598F0084,2005-224T12,20,0,7,0,,
1502562004,598F46D4,2005-224T17,19,0,7,0,,
1502695204,59914F24,2005-226T06,20,1,7,0,,
1502716804,5991A384,2005-226T12,18,0,7,0,,
1502745604,59921404,2005-226T20,22,0,7,1,,
1502774404,59928484,2005-227T04,19,0,7,0,,
1502799604,5992E6F4,2005-227T11,17,0,7,0,,
1502806804,59930314,2005-227T13,23,0,7,0,,
1503019204,599640C4,2005-230T00,27,0,7,1,,
1503058804,5996DB74,2005-230T11,13,0,7,0,,
1503091204,59975A04,2005-230T20,24,0,7,0,,
1503130804,5997F4B4,2005-231T07,31,0,7,0,,
1503238804,59999A94,2005-232T13,26,0,7,0,,
1503271204,599A1924,2005-232T22,293,4,7,0,,
1503285604,599A5164,2005-233T02,286,0,7,0,,
1503346804,599B4074,2005-233T19,308,7,7,0,,
1503350404,599B4E84,2005-233T20,374,3,7,0,,
1503426004,599C75D4,2005-234T17,79,1,7,0,,
1503433204,599C91F4,2005-234T19,52,0,7,0,,
1503620404,599F6D34,2005-236T23,34,0,7,0,,
1503670804,59A03214,2005-237T13,23,0,7,0,,
1503688804,59A07864,2005-237T18,21,0,7,0,,
1503699604,59A0A294,2005-237T21,46,0,7,0,,
1503717604,59A0E8E4,2005-238T02,35,0,7,0,,
1503786004,59A1F414,2005-238T21,56,0,7,0,,
1503796804,59A21E44,2005-239T00,21,1,7,0,,
1503825604,59A28EC4,2005-239T08,449,4,7,0,,
1503861604,59A31B64,2005-239T18,176,0,7,0,,
1503883204,59A36FC4,2005-240T00,123,0,7,0,,
1503894004,59A399F4,2005-240T03,298,5,7,0,,
1503940804,59A450C4,2005-240T16,78,0,7,0,,
1504174804,59A7E2D4,2005-243T09,382,5,7,0,,
1504221604,59A899A4,2005-243T22,321,5,7,0,,
1504225204,59A8A7B4,2005-243T23,247,1,7,0,,
1504358404,59AAB004,2005-245T12,64,1,7,0,,
1504430404,59ABC944,2005-246T08,35,0,7,0,,
1504459204,59AC39C4,2005-246T16,238,2,7,0,,
1504466404,59AC55E4,2005-246T18,269,1,7,0,,
1504747204,59B09EC4,2005-250T00,178,6,7,0,,
1504765204,59B0E514,2005-250T05,177,5,7,0,,
1504826404,59B1D424,2005-250T22,25,1,7,1,,
1504869604,59B27CE4,2005-251T10,179,6,7,0,,
1504920004,59B341C4,2005-252T00,171,5,7,0,,
1504988404,59B44CF4,2005-252T19,30,0,7,0,,
1505103604,59B60EF4,2005-254T03,173,6,7,0,,
1505175604,59B72834,2005-254T23,389,1,7,0,,
1505186404,59B75264,2005-255T02,459,1,7,0,,
1505204404,59B798B4,2005-255T07,798,6,7,0,,
1505229604,59B7FB24,2005-255T14,284,4,7,0,,
1505254804,59B85D94,2005-255T21,497,0,7,0,,
1505388004,59BA65E4,2005-257T10,97,0,7,0,,
1505460004,59BB7F24,2005-258T06,29,0,7,0,,
1505532004,59BC9864,2005-259T02,210,7,7,0,,
1505586004,59BD6B54,2005-259T17,31,0,7,0,,
1505593204,59BD8774,2005-259T19,43,0,7,0,,
1505600404,59BDA394,2005-259T21,56,0,7,0,,
1505632804,59BE2224,2005-260T06,168,8,7,0,,
1505722804,59BF81B4,2005-261T07,90,1,7,0,,
1505730004,59BF9DD4,2005-261T09,45,1,7,0,,
1505834404,59C135A4,2005-262T14,29,0,7,0,,
1505870404,59C1C244,2005-263T00,21,0,7,0,,
1505931604,59C2B154,2005-263T17,24,0,7,0,,
1505956804,59C313C4,2005-264T00,75,1,7,0,,
1505974804,59C35A14,2005-264T05,50,0,7,0,,
1505996404,59C3AE74,2005-264T11,52,1,7,0,,
1506025204,59C41EF4,2005-264T19,49,0,7,0,,
1506039604,59C45734,2005-264T23,68,2,7,0,,
1506086404,59C50E04,2005-265T12,313,3,7,0,,
1506129604,59C5B6C4,2005-266T00,163,1,7,0,,
1506133204,59C5C4D4,2005-266T01,114,3,7,2,,
1506349204,59C91094,2005-268T13,183,6,7,0,,
1506360004,59C93AC4,2005-268T16,213,3,7,0,,
1506378004,59C98114,2005-268T21,274,6,7,0,,
1506392404,59C9B954,2005-269T01,222,3,7,0,,
1506453604,59CAA864,2005-269T18,235,2,7,0,,
1506489604,59CB3504,2005-270T04,180,3,7,0,,
1506565204,59CC5C54,2005-271T01,96,0,7,1,,
1506576004,59CC8684,2005-271T04,98,0,7,0,,
1506651604,59CDADD4,2005-272T01,236,8,7,0,,
1506655204,59CDBBE4,2005-272T02,198,1,7,0,,
1506766804,59CF6FD4,2005-273T09,297,3,7,0,,
1506788404,59CFC434,2005-273T15,181,3,7,0,,
1506914404,59D1B064,2005-275T02,76,1,7,0,,
1506921604,59D1CC84,2005-275T04,146,4,7,0,,
1506943204,59D220E4,2005-275T10,105,2,7,0,,
1506975604,59D29F74,2005-275T19,159,7,7,0,,
1506990004,59D2D7B4,2005-275T23,170,1,7,1,,
1507029604,59D37264,2005-276T10,312,18,7,0,,
1507051204,59D3C6C4,2005-276T16,345,9,7,0,,
1507087204,59D45364,2005-277T02,212,5,7,0,,
1507108804,59D4A7C4,2005-277T08,933,8,7,0,,
1507130404,59D4FC24,2005-277T14,457,8,7,0,,
1507252804,59D6DA44,2005-279T00,32,0,7,0,,
1507393204,59D8FEB4,2005-280T15,41,1,7,0,,
1507422004,59D96F34,2005-280T23,14,0,7,0,,
1507432804,59D99964,2005-281T02,16,0,7,0,,
1507483204,59DA5E44,2005-281T16,16,0,7,0,,
1507569604,59DBAFC4,2005-282T16,19,0,7,0,,
1507666804,59DD2B74,2005-283T19,13,0,7,0,,
1507713604,59DDE244,2005-284T08,19,0,7,0,,
1507807204,59DF4FE4,2005-285T10,6,0,7,0,,
1507836004,59DFC064,2005-285T18,16,0,7,0,,
1507886404,59E08544,2005-286T08,46,0,7,0,,
1507897204,59E0AF74,2005-286T11,51,1,7,0,,
1507915204,59E0F5C4,2005-286T16,51,1,7,0,,
1507918804,59E103D4,2005-286T17,66,0,7,0,,
1507987204,59E20F04,2005-287T12,110,2,7,0,,
1508005204,59E25554,2005-287T17,21,0,7,0,,
1508041204,59E2E1F4,2005-288T03,152,2,7,0,,
1508167204,59E4CE24,2005-289T14,39,0,7,0,,
1508178004,59E4F854,2005-289T17,144,0,7,0,,
1508199604,59E54CB4,2005-289T23,123,1,7,0,,
1508206804,59E568D4,2005-290T01,39,0,7,0,,
1508282404,59E69024,2005-290T22,73,0,7,0,,
1508286004,59E69E34,2005-290T23,82,1,7,0,,
1508304004,59E6E484,2005-291T04,44,0,7,0,,
1508365204,59E7D394,2005-291T21,26,0,7,0,,
1508379604,59E80BD4,2005-292T01,73,1,7,0,,
1508383204,59E819E4,2005-292T02,33,0,7,1,,
1508437204,59E8ECD4,2005-292T17,12,0,7,0,,
1508660404,59EC54B4,2005-295T07,15,0,7,0,,
1508700004,59ECEF64,2005-295T18,63,0,7,0,,
1508732404,59ED6DF4,2005-296T03,73,0,7,0,,
1508736004,59ED7C04,2005-296T04,72,1,7,0,,
1508815204,59EEB164,2005-297T02,38,0,7,0,,
1508851204,59EF3E04,2005-297T12,16,0,7,0,,
1508908804,59F01F04,2005-298T04,24,0,7,0,,
1508923204,59F05744,2005-298T08,14,0,7,0,,
1509049204,59F24374,2005-299T19,9,0,7,0,,
1509063604,59F27BB4,2005-299T23,11,0,7,0,,
1509153604,59F3DB44,2005-301T00,54,0,7,1,,
1509225604,59F4F484,2005-301T20,29,1,7,0,,
1509247204,59F548E4,2005-302T02,37,0,7,0,,
1509279604,59F5C774,2005-302T11,36,0,7,0,,
1509322804,59F67034,2005-302T23,21,0,7,0,,
1509330004,59F68C54,2005-303T01,30,0,7,0,,
1509333604,59F69A64,2005-303T02,29,0,7,0,,
1509369604,59F72704,2005-303T12,34,0,7,1,,
1509438004,59F83234,2005-304T07,18,0,7,0,,
1509481204,59F8DAF4,2005-304T19,60,2,7,0,,
1509506404,59F93D64,2005-305T02,16,1,7,0,,
1509517204,59F96794,2005-305T05,31,0,7,0,,
1509574804,59FA4894,2005-305T21,31,0,7,0,,
1509578404,59FA56A4,2005-305T22,30,0,7,0,,
1509610804,59FAD534,2005-306T07,24,0,7,1,,
1509650404,59FB6FE4,2005-306T18,41,0,7,0,,
1509654004,59FB7DF4,2005-306T19,36,0,7,0,,
1509661204,59FB9A14,2005-306T21,36,0,7,0,,
1509668404,59FBB634,2005-306T23,33,0,7,0,,
1509675604,59FBD254,2005-307T01,28,0,7,0,,
1509859204,59FE9F84,2005-309T04,17,0,7,0,,
1509942004,59FFE2F4,2005-310T03,19,0,7,0,,
1509945604,59FFF104,2005-310T04,9,0,7,0,,
