 2017.333505, 2017, 121,  17.42,   64,   10.599,   -0.358,   -1.413,    2.457, 1.6348E-005
 2017.333514, 2017, 121,  17.50,   64,   10.617,   -0.289,   -1.368,    2.404, 1.3732E-005
 2017.333524, 2017, 121,  17.58,   64,   10.619,   -0.220,   -1.322,    2.349, 2.0271E-005
 2017.333533, 2017, 121,  17.67,   64,   10.600,   -0.150,   -1.275,    2.293, 2.0925E-005
 2017.333543, 2017, 121,  17.75,   64,   10.551,   -0.080,   -1.227,    2.234, 1.3078E-005
 2017.333552, 2017, 121,  17.83,   64,   10.463,   -0.010,   -1.177,    2.174, 1.5694E-005
 2017.333562, 2017, 121,  17.92,   38,   10.336,    0.055,   -1.130,    2.115, 1.3216E-005
 2017.333571, 2017, 121,  18.00,   32,   10.125,    0.129,   -1.075,    2.046, 2.3541E-005
 2017.333581, 2017, 121,  18.08,   32,    9.848,    0.199,   -1.022,    1.979, 1.5694E-005
 2017.333590, 2017, 121,  18.17,   32,    9.482,    0.268,   -0.967,    1.908, 1.8309E-005
 2017.333600, 2017, 121,  18.25,   32,    9.019,    0.337,   -0.911,    1.835, 1.7002E-005
 2017.333609, 2017, 121,  18.33,   32,    8.456,    0.406,   -0.854,    1.758, 2.2233E-005
 2017.333619, 2017, 121,  18.42,   32,    7.799,    0.473,   -0.795,    1.678, 1.7002E-005
 2017.333628, 2017, 121,  18.50,   32,    7.064,    0.540,   -0.734,    1.594, 3.4003E-005
 2017.333638, 2017, 121,  18.58,   32,    6.279,    0.605,   -0.671,    1.506, 1.7002E-005
 2017.333647, 2017, 121,  18.67,   39,    5.423,    0.673,   -0.602,    1.408, 5.3654E-006
 2017.333657, 2017, 121,  18.75,   53,    4.683,    0.731,   -0.539,    1.317, 1.1844E-005
 2017.333666, 2017, 121,  18.83,   96,    3.920,    0.791,   -0.467,    1.211, 1.5040E-004
 2017.333676, 2017, 121,  18.92,  107,    3.291,    0.844,   -0.400,    1.108, 2.9464E-004
 2017.333685, 2017, 121,  19.00,  107,    2.719,    0.895,   -0.327,    0.995, 6.6165E-004
 2017.333695, 2017, 121,  19.08,  106,    2.244,    0.941,   -0.252,    0.877, 3.9481E-006
 2017.333704, 2017, 121,  19.17,  107,    1.861,    0.980,   -0.176,    0.752, 1.9556E-006
 2017.333714, 2017, 121,  19.25,  107,    1.562,    1.012,   -0.098,    0.621, 6.5187E-007
 2017.333723, 2017, 121,  19.33,  106,    1.340,    1.034,   -0.020,    0.484, 0.0000E+000
 2017.333733, 2017, 121,  19.42,  107,    1.187,    1.045,    0.058,    0.342, 5.4301E-004
 2017.333742, 2017, 121,  19.50,  107,    1.093,    1.044,    0.137,    0.196, 1.1147E-004
 2017.333752, 2017, 121,  19.58,  106,    1.056,    1.030,    0.213,    0.047, 5.7248E-005
 2017.333761, 2017, 121,  19.67,  107,    1.074,    1.002,    0.286,   -0.102, 5.8016E-005
 2017.333771, 2017, 121,  19.75,  106,    1.152,    0.960,    0.355,   -0.250, 9.8045E-005
 2017.333780, 2017, 121,  19.83,  107,    1.296,    0.905,    0.420,   -0.394, 7.8224E-006
 2017.333790, 2017, 121,  19.92,  107,    1.522,    0.839,    0.479,   -0.534, 1.3037E-006
 2017.333799, 2017, 121,  20.00,  106,    1.843,    0.763,    0.533,   -0.666, 1.3160E-006
 2017.333809, 2017, 121,  20.08,  107,    2.280,    0.679,    0.581,   -0.792, 3.9112E-005
 2017.333818, 2017, 121,  20.17,  107,    2.852,    0.589,    0.625,   -0.911, 5.4822E-004
 2017.333828, 2017, 121,  20.25,  106,    3.561,    0.494,    0.663,   -1.022, 2.1057E-004
 2017.333838, 2017, 121,  20.33,  107,    4.399,    0.397,    0.697,   -1.126, 2.0860E-005
 2017.333847, 2017, 121,  20.42,  107,    5.331,    0.296,    0.727,   -1.224, 1.1082E-005
 2017.333857, 2017, 121,  20.50,  107,    6.288,    0.194,    0.754,   -1.316, 1.3689E-005
 2017.333866, 2017, 121,  20.58,  106,    7.185,    0.092,    0.777,   -1.402, 1.9741E-005
 2017.333876, 2017, 121,  20.67,   88,    7.913,   -0.005,    0.796,   -1.478, 2.2510E-005
 2017.333885, 2017, 121,  20.75,   64,    8.549,   -0.114,    0.815,   -1.559, 1.8309E-005
 2017.333895, 2017, 121,  20.83,   64,    8.953,   -0.217,    0.830,   -1.630, 1.5040E-005
 2017.333904, 2017, 121,  20.92,   41,    9.172,   -0.310,    0.843,   -1.692, 2.1435E-005
 2017.333914, 2017, 121,  21.00,   32,    9.283,   -0.419,    0.855,   -1.760, 1.9617E-005
 2017.333923, 2017, 121,  21.08,   32,    9.281,   -0.520,    0.865,   -1.821, 1.3078E-005
 2017.333933, 2017, 121,  21.17,   32,    9.212,   -0.620,    0.874,   -1.878, 2.0925E-005
 2017.333942, 2017, 121,  21.25,   32,    9.103,   -0.718,    0.881,   -1.932, 1.4386E-005
 2017.333952, 2017, 121,  21.33,   32,    8.973,   -0.816,    0.887,   -1.983, 1.8309E-005
 2017.333961, 2017, 121,  21.42,   32,    8.834,   -0.913,    0.892,   -2.032, 2.3541E-005
 2017.333971, 2017, 121,  21.50,   32,    8.696,   -1.008,    0.896,   -2.079, 1.7002E-005
 2017.333980, 2017, 121,  21.58,   55,    8.554,   -1.109,    0.899,   -2.127, 1.3696E-005
 2017.333990, 2017, 121,  21.67,   64,    8.437,   -1.197,    0.901,   -2.167, 2.4848E-005
 2017.333999, 2017, 121,  21.75,   64,    8.323,   -1.290,    0.903,   -2.208, 1.7655E-005
 2017.334009, 2017, 121,  21.83,   64,    8.219,   -1.382,    0.903,   -2.247, 1.5040E-005
 2017.334018, 2017, 121,  21.92,   64,    8.125,   -1.472,    0.903,   -2.284, 1.7655E-005
 2017.334028, 2017, 121,  22.00,   64,    8.042,   -1.562,    0.903,   -2.320, 2.2233E-005
 2017.334037, 2017, 121,  22.08,   64,    7.968,   -1.651,    0.902,   -2.355, 2.5502E-005
 2017.334047, 2017, 121,  22.17,   64,    7.904,   -1.739,    0.900,   -2.388, 1.8309E-005
 2017.334056, 2017, 121,  22.25,   64,    7.847,   -1.825,    0.898,   -2.420, 1.3732E-005
 2017.334066, 2017, 121,  22.33,   64,    7.798,   -1.911,    0.895,   -2.450, 1.4386E-005
